gtp_ligand_id,target_uniprot,standard_type,chembl_activity_count,chembl_standard_value_median,chembl_standard_units_set,chembl_confidence_median,chembl_pchembl_median,chembl_doc_id_set
4270,O15427,IC50,1,240000.0,nM,8.0,,64592
4279,P08183,IC50,1,17700.0,nM,8.0,4.75,64383
4279,P20648,IC50,3,280.0,nM,6.0,6.55,14257|9846
4279,P32247,EC50,1,14000.0,nM,8.0,4.85,45821
4279,P51164,IC50,3,280.0,nM,6.0,6.55,14257|9846
4279,Q07820,IC50,1,3144.81,nM,9.0,5.5,51887
4282,P35439,IC50,1,200.0,nM,5.0,6.7,11872
4282,Q00959,IC50,1,200.0,nM,5.0,6.7,11872
4282,Q00960,IC50,1,200.0,nM,5.0,6.7,11872
4282,Q00961,IC50,1,200.0,nM,5.0,6.7,11872
4282,Q62645,IC50,1,200.0,nM,5.0,6.7,11872
4282,Q8VHN2,IC50,1,200.0,nM,5.0,6.7,11872
4282,Q9R1M7,IC50,1,200.0,nM,5.0,6.7,11872
4285,O15427,IC50,1,41000.0,nM,8.0,4.39,64592
4285,P53987,IC50,1,28000.0,nM,8.0,4.55,64062
4285,Q63344,IC50,1,14000.0,nM,8.0,4.85,64062
4285,Q86UD5,IC50,1,90000.0,nM,9.0,4.05,124748
4287,P14867,EC50,1,40000.0,nM,7.0,4.4,4260
4287,P18507,EC50,6,33000.0,nM,7.0,4.58,4260
4287,P28472,EC50,6,33000.0,nM,7.0,4.58,4260
4287,P31644,EC50,1,20000.0,nM,7.0,4.7,4260
4287,P34903,EC50,1,65000.0,nM,7.0,4.19,4260
4287,P47869,EC50,1,26000.0,nM,7.0,4.58,4260
4287,P48169,EC50,1,200000.0,nM,7.0,,4260
4287,Q16445,EC50,1,20000.0,nM,7.0,4.7,4260
4288,P38532,EC50,1,195000.0,nM,9.0,,51887
4298,P49654,IC50,1,125.89,nM,9.0,6.9,46134
4298,P56373,IC50,1,1995.26,nM,7.0,5.7,46134
4298,Q9UBL9,IC50,1,1995.26,nM,7.0,5.7,46134
4299,P18508,Efficacy,3,-4.0,%,7.0,,50138
4299,P19969,Efficacy,1,-35.0,%,7.0,,50138
4299,P20236,Efficacy,1,2.0,%,9.0,,50138
4299,P23576,Efficacy,1,-4.0,%,7.0,,50138
4299,P62813,Efficacy,1,-3.0,%,7.0,,50138
4299,P63079,Efficacy,1,-35.0,%,7.0,,50138
4299,P63138,Efficacy,2,-3.5,%,7.0,,50138
4306,P03433,EC50,1,250000.0,nM,8.0,,62226
4306,Q4U2R8,IC50,1,280000.0,nM,8.0,,64121
4307,P03070,IC50,1,4870.0,nM,9.0,,51887
4307,P09917,IC50,1,50.0,nM,9.0,7.3,1175
4319,P03070,IC50,1,160.0,nM,9.0,,51887
4322,A2AMW3,EC50,1,335000.0,nM,5.0,,4929
4322,A2AMW3,Emax,1,252.0,,5.0,,4929
4322,P16305,EC50,1,335000.0,nM,5.0,,4929
4322,P16305,Emax,1,252.0,,5.0,,4929
4322,P22723,EC50,1,335000.0,nM,5.0,,4929
4322,P22723,Emax,1,252.0,,5.0,,4929
4322,P22933,EC50,1,335000.0,nM,5.0,,4929
4322,P22933,Emax,1,252.0,,5.0,,4929
4322,P23978,IC50,1,500000.0,nM,5.0,,7985
4322,P26048,EC50,1,335000.0,nM,5.0,,4929
4322,P26048,Emax,1,252.0,,5.0,,4929
4322,P26049,EC50,1,335000.0,nM,5.0,,4929
4322,P26049,Emax,1,252.0,,5.0,,4929
4322,P27681,EC50,1,335000.0,nM,5.0,,4929
4322,P27681,Emax,1,252.0,,5.0,,4929
4322,P31646,IC50,1,500000.0,nM,5.0,,7985
4322,P31647,IC50,1,500000.0,nM,5.0,,7985
4322,P48056,IC50,1,500000.0,nM,5.0,,7985
4322,P50571,EC50,1,335000.0,nM,5.0,,4929
4322,P50571,Emax,1,252.0,,5.0,,4929
4322,P62812,EC50,1,335000.0,nM,5.0,,4929
4322,P62812,Emax,1,252.0,,5.0,,4929
4322,P63080,EC50,1,335000.0,nM,5.0,,4929
4322,P63080,Emax,1,252.0,,5.0,,4929
4322,Q8BHJ7,EC50,1,335000.0,nM,5.0,,4929
4322,Q8BHJ7,Emax,1,252.0,,5.0,,4929
4322,Q8QZW7,EC50,1,335000.0,nM,5.0,,4929
4322,Q8QZW7,Emax,1,252.0,,5.0,,4929
4322,Q9D6F4,EC50,1,335000.0,nM,5.0,,4929
4322,Q9D6F4,Emax,1,252.0,,5.0,,4929
4322,Q9JLF1,EC50,1,335000.0,nM,5.0,,4929
4322,Q9JLF1,Emax,1,252.0,,5.0,,4929
4322,Q9R0Y8,EC50,1,335000.0,nM,5.0,,4929
4322,Q9R0Y8,Emax,1,252.0,,5.0,,4929
4327,P14867,Efficacy,1,1.0,%,7.0,,30553
4327,P18507,Efficacy,3,6.0,%,7.0,,30553
4327,P28472,Efficacy,3,6.0,%,7.0,,30553
4327,P31644,Efficacy,1,6.0,%,7.0,,30553
4327,P34903,Efficacy,1,33.0,%,7.0,,30553
4328,O75899,EC50,1,500000.0,nM,7.0,,55647
4328,O88871,EC50,1,500000.0,nM,7.0,,1778
4328,P24046,IC50,1,2220.0,nM,9.0,5.65,55647
4328,P28476,IC50,1,22090.0,nM,9.0,4.66,55647
4328,Q9UBS5,EC50,2,500000.0,nM,8.0,,44425|55647
4328,Q9Z0U4,EC50,1,500000.0,nM,7.0,,1778
4329,O60674,IC50,1,4613.0,nM,9.0,5.34,51887
4329,P38532,EC50,1,195000.0,nM,9.0,,51887
4333,P19490,IC50,2,106000.0,nM,5.0,,30370|30912
4333,P19491,IC50,2,106000.0,nM,5.0,,30370|30912
4333,P19492,IC50,2,106000.0,nM,5.0,,30370|30912
4333,P19493,IC50,2,106000.0,nM,5.0,,30370|30912
4333,P42262,IC50,1,300000.0,nM,9.0,,35225
4333,Q13002,IC50,1,300000.0,nM,9.0,,35225
4335,P13569,EC50,1,3500.0,nM,8.0,5.46,43868
4339,O75762,EC50,1,24500.0,nM,9.0,4.61,51267
4350,P32249,EC50,2,0.08600000000000001,nM,9.0,10.17,118950
4350,P32249,Emax,1,100.0,%,9.0,,118950
4350,Q3U6B2,EC50,1,0.702,nM,9.0,9.15,118950
4350,Q3U6B2,Emax,1,100.0,%,9.0,,118950
4351,P32249,EC50,1,104.88,nM,9.0,6.98,128647
4355,P32249,EC50,1,2.1,nM,9.0,8.68,118950
4357,Q4U2R8,IC50,4,9850.0,nM,8.0,5.02,64084|64121|64324|64659
4357,Q5RLM2,IC50,1,977000.0,nM,8.0,,64084
4357,Q63089,IC50,1,1640000.0,nM,8.0,,64843
4357,Q8TCC7,IC50,1,4930.0,nM,8.0,5.31,64084
4357,Q9NSA0,IC50,1,25400.0,nM,8.0,4.59,64084
4357,Q9R0W2,IC50,1,1700000.0,nM,8.0,,64843
4357,Q9R1U7,IC50,1,6030.0,nM,8.0,5.22,64084
4357,Q9Y694,IC50,1,668000.0,nM,8.0,,64084
4448,Q03431,EC50,3,1.0,nM,8.0,9.0,108307|51289
4460,O43613,IC50,1,11.0,nM,9.0,7.96,98454
4460,O43614,IC50,1,11.0,nM,9.0,7.96,98454
448,P0DMS8,EC50,1,36.31,nM,9.0,7.44,123793
448,P0DMS8,IC50,2,3.64886,nM,9.0,9.075,122967|66532
448,P30542,EC50,1,47.86,nM,9.0,7.32,123793
448,P30542,IC50,1,47.86,nM,9.0,7.32,122967
4488,Q13936,IC50,1,2.2,nM,9.0,8.66,91874
4493,Q9GZV3,IC50,2,211.28,nM,8.0,,51887
4496,P48029,EC50,1,5000.0,nM,9.0,5.3,124734
45,P28221,EC50,1,1.6,nM,8.0,8.8,15315
45,P28221,Emax,1,100.0,%,8.0,,15315
4501,P52732,IC50,1,63000.0,nM,8.0,,36791
4505,Q14973,IC50,1,7300.0,nM,8.0,5.14,64025
4505,Q9Y6L6,IC50,1,50.0,nM,8.0,7.3,64126
4536,P11166,EC50,1,527000.0,nM,9.0,,124742
4536,P11168,EC50,1,527000.0,nM,9.0,,124743
4536,P11169,EC50,1,900000.0,nM,9.0,,124745
4536,P14672,EC50,1,860000.0,nM,9.0,,124744
4539,Q9H255,EC50,1,23.0,nM,9.0,7.64,114716
4544,O15439,IC50,1,400000.0,nM,8.0,,64831
4544,P10520,EC50,2,150000.0,nM,8.0,,51887
4544,Q8TDU6,EC50,1,13600.0,nM,9.0,4.87,39106
4544,Q8TDU6,Efficacy,1,103.0,%,9.0,,39106
4545,Q8TDU6,EC50,1,3880.0,nM,9.0,5.41,39106
4545,Q8TDU6,Efficacy,1,105.0,%,9.0,,39106
4548,O15439,IC50,1,20000.0,nM,8.0,4.7,64831
4548,O95342,IC50,1,189200.0,nM,8.0,,64449
4548,Q8TDU6,EC50,4,588.5,nM,9.0,6.275,112061|119418|39106
4548,Q8TDU6,Efficacy,2,93.0,%,9.0,,112061|39106
4551,O08966,IC50,1,55000.0,nM,8.0,4.26,64765
4551,O70577,IC50,1,217000.0,nM,8.0,,64765
4551,Q63089,IC50,2,925000.0,nM,8.0,,64257|64786
4551,Q9R0W2,IC50,2,804500.0,nM,8.0,,64257|64786
4557,P29274,EC50,1,100000.0,nM,8.0,,11517
4558,P08183,IC50,2,458300.0,nM,8.0,,64447
4559,Q16348,EC50,1,28000.0,nM,9.0,4.55,124749
456,P11940,IC50,2,50900.0,nM,8.0,4.45,51887
4564,P23978,IC50,1,6000.0,nM,5.0,5.22,7503
4564,P31646,IC50,1,6000.0,nM,5.0,5.22,7503
4564,P31647,IC50,1,6000.0,nM,5.0,5.22,7503
4564,P48056,IC50,1,6000.0,nM,5.0,5.22,7503
457,P0DMS8,EC50,4,2.005,nM,9.0,8.735,113352|121538|16675|38563
457,P0DMS8,Efficacy,1,100.0,%,9.0,,44562
457,P0DMS8,Emax,2,65.85,%,9.0,,113352|90277
457,P0DMS8,IC50,2,1.705,nM,9.0,8.79,21150|90277
457,Q61618,EC50,2,0.305,nM,9.0,9.58,74244|99085
457,Q61618,Emax,2,33.5,%,9.0,,74244|99085
4570,O95342,IC50,2,109350.0,nM,8.0,4.91,64449
4570,Q9Y6L6,IC50,1,230.0,nM,8.0,6.64,64358
4574,Q923Y9,EC50,1,1700.0,nM,9.0,5.77,60421
4585,Q9NQS5,EC50,1,100000.0,nM,9.0,,111475
4585,Q9NQS5,Emax,1,36.0,%,9.0,,111475
4590,Q99808,IC50,1,5.3,nM,9.0,8.28,124727
4609,P43003,IC50,1,6300.0,nM,9.0,5.2,124756
4617,Q13936,IC50,1,3600.0,nM,8.0,5.44,94011
463,P08183,EC50,1,60.0,nM,8.0,7.22,14642
4630,C4YTQ8,EC50,1,150000.0,nM,8.0,,51887
4630,O39930,EC50,1,46000.0,nM,9.0,,17817
4630,O39930,IC50,1,22000.0,nM,9.0,4.66,17817
4630,P32897,IC50,1,14000.0,nM,9.0,4.85,51887
4630,Q7Z1V1,IC50,1,100000.0,nM,8.0,,91867
4642,P55055,IC50,1,100000.0,nM,9.0,,39292
4642,Q13133,IC50,1,100000.0,nM,9.0,,39292
4665,P38532,EC50,1,195000.0,nM,9.0,,51887
4665,P55011,IC50,2,25280.0,nM,8.0,6.25,51887|62541
4665,Q9H2X9,IC50,2,564.0,nM,8.0,6.25,51887|62541
4671,P28223,EC50,3,1.9,nM,9.0,8.72,93259|98467
4671,P28335,EC50,2,0.1994,nM,9.0,9.7,98467
4671,P41595,EC50,2,1.1440000000000001,nM,9.0,8.945,98467
4671,Q62758,EC50,1,9.772,nM,8.0,8.01,567
4672,Q92887,IC50,1,58000.0,nM,8.0,4.24,64571
4687,O15439,IC50,1,30000.0,nM,8.0,4.52,64831
4687,Q63120,IC50,1,13300.0,nM,8.0,4.88,64661
4690,Q9NRM0,EC50,2,1000000.0,nM,9.0,,124732
4705,P30531,IC50,1,130.0,nM,8.0,6.89,1699
4705,P31646,IC50,1,550000.0,nM,8.0,,1699
4705,P48065,IC50,1,7210000.0,nM,8.0,,1699
4705,P48066,IC50,1,944000.0,nM,8.0,,1699
4708,O15303,EC50,1,1000000.0,nM,8.0,,13507
4708,P31423,EC50,1,100000.0,nM,9.0,,21632
4708,P43003,EC50,1,1000000.0,nM,9.0,,124756
4708,Q13255,EC50,1,1000000.0,nM,8.0,,13507
4708,Q14416,EC50,1,1000000.0,nM,8.0,,13507
4710,O14842,EC50,1,4620.0,nM,9.0,5.33,97940
4714,Q8TDU6,EC50,1,1180.0,nM,9.0,5.93,39106
4714,Q8TDU6,Efficacy,1,105.0,%,9.0,,39106
4715,Q8TDU6,EC50,1,33900.0,nM,9.0,4.47,39106
4715,Q8TDU6,Efficacy,1,91.0,%,9.0,,39106
4717,O15439,IC50,1,20000.0,nM,8.0,4.7,64497
4717,O15440,IC50,1,50000.0,nM,8.0,,64497
4717,Q99808,IC50,1,0.1,nM,9.0,10.0,124727
4718,P04183,IC50,2,250900.0,nM,8.0,5.75,16625
4724,P38532,EC50,1,195000.0,nM,9.0,,51887
4727,P23978,IC50,1,160000.0,nM,5.0,,7985
4727,P31646,IC50,1,160000.0,nM,5.0,,7985
4727,P31647,IC50,1,160000.0,nM,5.0,,7985
4727,P48056,IC50,1,160000.0,nM,5.0,,7985
4728,O61059,IC50,1,12000.0,nM,9.0,,91873
4728,O77239,IC50,1,1000.0,nM,9.0,,84179
4728,O96214,IC50,1,1000.0,nM,9.0,,84179
4728,O97467,IC50,1,12000.0,nM,8.0,,91873
4728,P11166,IC50,1,12000.0,nM,8.0,,91873
4728,P62344,IC50,1,1000.0,nM,9.0,,84179
4728,Q25917,IC50,1,1000.0,nM,9.0,,84179
4728,Q8I5R7,IC50,1,2500.0,nM,8.0,,84179
4728,Q8IBS5,IC50,1,1000.0,nM,8.0,,84179
4728,Q8IDJ8,IC50,1,2500.0,nM,8.0,,84179
4731,Q9NRM0,EC50,1,300000.0,nM,9.0,,124732
4737,Q7Z1V1,IC50,1,100000.0,nM,8.0,,91867
4738,P61088,IC50,4,7678.5,nM,9.0,5.119999999999999,51887
4738,Q07440,IC50,2,20000.0,nM,9.0,,51887
4743,O15439,IC50,1,20000.0,nM,8.0,4.7,64497
4743,O15440,IC50,1,80000.0,nM,8.0,4.1,64497
4743,O76074,EC50,2,25.35,nM,8.0,7.720000000000001,16003|16345
4743,P15382,IC50,2,278298.245,nM,6.0,,91843
4743,P51787,IC50,2,278298.245,nM,6.0,,91843
4743,Q12809,IC50,4,100000.0,nM,8.0,4.0,16592|91843
4743,Q13936,IC50,1,100000.0,nM,8.0,4.0,91843
4743,Q14524,IC50,2,880056.32,nM,8.5,,91843
4743,Q9UK17,IC50,1,501187.23,nM,8.0,,91843
4746,Q8TDU6,EC50,3,50500.0,nM,9.0,4.41,39106|97304
4746,Q8TDU6,Efficacy,1,97.0,%,9.0,,39106
4747,O15439,IC50,1,55000.0,nM,8.0,4.26,64831
4747,Q8TDU6,EC50,3,2300.0,nM,9.0,5.64,39106|97304
4747,Q8TDU6,Efficacy,1,103.0,%,9.0,,39106
4755,P38532,EC50,1,3057.0,nM,9.0,5.51,51887
4782,P43003,EC50,1,376000.0,nM,9.0,,124754
4782,P43005,EC50,1,161000.0,nM,9.0,,124740
4782,P52732,IC50,1,63000.0,nM,8.0,,36791
4783,Q63089,IC50,1,4470000.0,nM,8.0,,64843
4783,Q9R0W2,IC50,1,171000.0,nM,8.0,,64843
4784,P24046,IC50,1,12900.0,nM,9.0,4.89,44425
4787,P00519,IC50,2,266.195,nM,4.0,6.28,51887
4787,P14735,EC50,1,2373.0,nM,8.0,5.62,51887
4787,Q13671,IC50,2,266.195,nM,4.0,6.28,51887
4787,Q194T2,IC50,1,200.0,nM,8.0,,51887
4787,Q26513,IC50,1,850.0,nM,8.0,,51887
479,B0FL73,EC50,3,260.0,nM,9.0,6.58,13061|9549
479,P07550,EC50,1,615.46,nM,9.0,6.21,128647
479,P08588,EC50,1,290.0,nM,9.0,6.54,113671
479,P08913,EC50,2,152.813,nM,7.0,7.385,128647|9549
479,P10608,EC50,2,230.0,nM,4.5,6.64,12123|9549
479,P13945,EC50,2,40.0,nM,9.0,7.41,39201
479,P15823,EC50,2,52036.5,nM,4.0,5.39,13061
479,P18089,EC50,1,300.0,nM,5.0,6.52,9549
479,P18090,EC50,2,230.0,nM,4.5,6.64,12123|9549
479,P18825,EC50,1,300.0,nM,5.0,6.52,9549
479,P23944,EC50,2,52036.5,nM,4.0,5.39,13061
479,P26255,EC50,2,230.0,nM,4.5,6.64,12123|9549
479,P35348,EC50,1,400.0,nM,8.0,6.4,9549
479,P35368,EC50,1,75.0,nM,9.0,7.12,113671
479,P43140,EC50,2,52036.5,nM,4.0,5.39,13061
479,Q8K4Z4,EC50,2,225.5,nM,9.0,7.09,13061
4790,O60840,IC50,1,3900.0,nM,4.0,5.41,91875
4790,P08183,IC50,1,29800.0,nM,8.0,4.53,64641
4790,P31652,IC50,1,6.43,nM,9.0,8.19,14338
4790,P50406,IC50,1,7.0,nM,9.0,8.15,130065
4790,P51577,IC50,1,2450.0,nM,9.0,5.61,66651
4790,Q01668,IC50,1,3900.0,nM,4.0,5.41,91875
4790,Q13698,IC50,1,3900.0,nM,4.0,5.41,91875
4790,Q13936,IC50,1,3900.0,nM,4.0,5.41,91875
4790,Q99571,IC50,1,1870.0,nM,9.0,5.73,66651
4792,P18901,IC50,1,48.0,nM,4.0,7.32,8003
4792,P19020,IC50,1,48.0,nM,4.0,7.32,8003
4792,P23977,IC50,2,229.0,nM,8.0,6.855,8122|8460
4792,P25115,IC50,1,48.0,nM,4.0,7.32,8003
4792,P30729,IC50,1,48.0,nM,4.0,7.32,8003
4792,P31652,IC50,3,830.0,nM,9.0,6.08,8003|8122|8460
4792,P61169,IC50,1,48.0,nM,4.0,7.32,8003
4792,Q9WTR4,IC50,3,6.6,nM,8.0,8.18,8003|8122|8460
4795,O35956,IC50,1,500.0,nM,8.0,6.3,64259
4795,P23219,IC50,1,2.0,nM,8.0,8.7,5314
4795,P35354,IC50,1,26.0,nM,8.0,7.58,5314
4795,Q4U2R8,IC50,2,1350.0,nM,8.0,5.869999999999999,64121|64324
4796,P10520,EC50,1,60.0,nM,8.0,,51887
4798,P08183,IC50,1,31800.0,nM,8.0,4.5,64641
4798,P22002,IC50,2,2455.0,nM,9.0,5.609999999999999,91874|94011
4798,P23977,IC50,2,810.0,nM,8.0,6.195,8122
4798,P31652,IC50,2,260.0,nM,9.0,6.779999999999999,8122
4798,Q9WTR4,IC50,2,750.0,nM,8.0,6.22,8122
48,P18901,IC50,3,4.1,nM,4.0,8.39,8018
48,P19020,EC50,1,4.31,nM,5.0,8.37,69748
48,P19020,Emax,1,40.7,%,5.0,,69748
48,P19020,IC50,3,4.1,nM,4.0,8.39,8018
48,P25115,IC50,3,4.1,nM,4.0,8.39,8018
48,P30729,IC50,3,4.1,nM,4.0,8.39,8018
48,P61169,EC50,2,6.085,nM,7.0,8.239999999999998,69748
48,P61169,Emax,2,35.45,%,7.0,,69748
48,P61169,IC50,3,4.1,nM,4.0,8.39,8018
480,O02824,Efficacy,1,88.0,%,9.0,,17569
480,P15823,EC50,1,316.23,nM,8.0,6.5,13638
480,P15823,Efficacy,1,91.0,%,9.0,,17569
480,P15823,Emax,1,73.0,%,9.0,,13638
480,P23944,EC50,1,2570.4,nM,8.0,5.59,13638
480,P23944,Efficacy,1,100.0,%,8.0,,17569
480,P23944,Emax,1,100.0,%,9.0,,13638
480,P35348,EC50,1,21.88,nM,8.0,7.66,13638
480,P35348,Emax,1,91.0,%,8.0,,13638
480,P43140,EC50,1,5.754,nM,8.0,8.24,13638
480,P43140,Emax,1,108.0,%,9.0,,13638
4800,P10520,EC50,2,76996.0,nM,8.0,5.4,51887
4800,P13922,IC50,5,41700.0,nM,8.0,4.445,16871|17662
4800,P24666,IC50,2,24700.0,nM,9.0,,51887
4800,Q5QD14,EC50,1,10000.0,nM,9.0,,103623
4800,Q9Y2R2,IC50,1,80000.0,nM,9.0,,51887
4801,P10520,EC50,1,689.0,nM,8.0,6.16,51887
4802,P24387,EC50,1,53000.0,nM,6.0,,51887
4802,P24387,IC50,1,47100.0,nM,6.0,,51887
4802,Q13324,EC50,1,53000.0,nM,6.0,,51887
4802,Q13324,IC50,1,47100.0,nM,6.0,,51887
4804,O88446,IC50,1,42000.0,nM,8.0,4.38,64218
4806,O39930,EC50,1,50000.0,nM,9.0,,17817
4806,O39930,IC50,1,50000.0,nM,9.0,4.3,17817
4807,O15439,IC50,1,2000.0,nM,8.0,5.7,64497
4807,O15440,IC50,1,30000.0,nM,8.0,4.52,64497
4807,P07900,IC50,1,21068.2,nM,5.0,4.68,51887
4807,P08183,IC50,3,23700.0,nM,8.0,4.62,64447
4807,P08238,IC50,1,21068.2,nM,5.0,4.68,51887
4807,Q99808,IC50,1,8.1,nM,9.0,8.09,124727
481,P08913,EC50,1,10000.0,nM,8.0,,16433
481,P18825,EC50,1,1995.26,nM,8.0,5.7,16433
481,P25100,EC50,2,100000.0,nM,8.0,,16433|5303
481,P35348,EC50,2,237.36,nM,8.0,6.65,16433|5303
481,P35368,EC50,2,100000.0,nM,8.0,,16433|5303
4810,Q4U2R8,IC50,2,67900.0,nM,8.0,5.06,64121|64659
4810,Q63089,IC50,1,1300000.0,nM,8.0,,64843
4810,Q9R0W2,IC50,1,4500000.0,nM,8.0,,64843
4811,O08966,IC50,1,3900.0,nM,8.0,5.41,64765
4811,O60840,IC50,1,389500.0,nM,4.0,,91875
4811,O70577,IC50,1,312000.0,nM,8.0,,64765
4811,Q01668,IC50,1,389500.0,nM,4.0,,91875
4811,Q13698,IC50,1,389500.0,nM,4.0,,91875
4811,Q13936,IC50,1,389500.0,nM,4.0,,91875
4811,Q63089,IC50,3,7700.0,nM,8.0,5.11,64651|64817
4811,Q9R0W2,IC50,4,191000.0,nM,8.0,4.05,64651|64817|64843
4811,Q9R141,IC50,1,1000000.0,nM,8.0,,64217
4813,O60840,IC50,1,1900.0,nM,4.0,5.72,91875
4813,P06795,IC50,2,50000.0,nM,8.0,,17494
4813,P08183,IC50,4,9250.0,nM,8.0,5.055,17494|64441
4813,P21447,IC50,2,50000.0,nM,8.0,,17494
4813,P88142,IC50,1,0.5,nM,9.0,9.3,11908
4813,Q01668,IC50,1,1900.0,nM,4.0,5.72,91875
4813,Q13698,IC50,1,1900.0,nM,4.0,5.72,91875
4813,Q13936,IC50,1,1900.0,nM,4.0,5.72,91875
4813,Q63089,IC50,1,8260.0,nM,8.0,5.08,64724
4813,Q9UNQ0,IC50,1,19500.0,nM,8.0,4.71,64298
4817,P46059,IC50,2,475000.0,nM,8.0,,64741
4817,Q16348,IC50,1,610000.0,nM,8.0,,64741
4819,Q12809,IC50,2,21474.809999999998,nM,9.0,4.67,16592|20904
4823,O95342,IC50,1,10200.0,nM,8.0,4.99,64449
4823,P08183,IC50,7,2600.0,nM,8.0,5.58,64447
4823,P54219,IC50,1,50.0,nM,9.0,7.3,124728
4823,Q05940,IC50,1,15.5,nM,9.0,7.81,124750
4824,P46059,IC50,3,1100000.0,nM,8.0,,64510
4825,Q72547,EC50,9,3.0,nM,9.0,8.52,12647|15438|15722|31411|4587
4826,P42224,IC50,1,55700.0,nM,9.0,,51887
4826,Q13887,IC50,1,164.55,nM,9.0,6.78,51887
4827,P06492,IC50,1,16247.0,nM,8.0,4.79,51887
4827,Q15788,IC50,1,25587.0,nM,8.0,4.59,51887
4827,Q9Y6Q9,IC50,1,7533.0,nM,8.0,5.12,51887
4828,P61073,EC50,1,88.0,nM,8.0,7.06,4319
4828,Q72547,EC50,1,31.0,nM,9.0,7.51,15438
483,P35348,EC50,1,720.0,nM,8.0,6.14,7262
4830,P46059,IC50,2,15150000.0,nM,8.0,,64510|64514
4830,Q4U2R8,IC50,1,1600000.0,nM,8.0,,64121
4831,O35956,IC50,1,2000000.0,nM,8.0,,64697
4831,P46059,IC50,2,3135000.0,nM,8.0,,64741
4831,Q16348,IC50,1,66000.0,nM,8.0,4.18,64741
4831,Q9R1U7,IC50,1,1780000.0,nM,8.0,,64697
4832,O35956,IC50,1,2000000.0,nM,8.0,,64697
4832,P46059,IC50,2,9450000.0,nM,8.0,,64514|64667
4832,Q9R1U7,IC50,1,630000.0,nM,8.0,,64697
4833,Q72547,IC50,2,6260.0,nM,9.0,5.21,6414
4834,P54219,IC50,1,10000.0,nM,9.0,,124728
4834,Q05940,IC50,1,19.8,nM,9.0,7.7,124750
4836,P38532,EC50,1,195000.0,nM,9.0,,51887
4839,Q14973,IC50,1,15000.0,nM,8.0,4.82,64025
484,P10608,EC50,1,5000.0,nM,5.0,5.3,82901
484,P15823,EC50,1,5000.0,nM,5.0,5.3,82901
484,P18090,EC50,1,5000.0,nM,5.0,5.3,82901
484,P19328,EC50,1,5000.0,nM,5.0,5.3,82901
484,P22086,EC50,1,5000.0,nM,5.0,5.3,82901
484,P22909,EC50,1,5000.0,nM,5.0,5.3,82901
484,P23944,EC50,1,5000.0,nM,5.0,5.3,82901
484,P26255,EC50,1,5000.0,nM,5.0,5.3,82901
484,P43140,EC50,1,5000.0,nM,5.0,5.3,82901
484,Q96RJ0,EC50,1,12200.0,nM,9.0,4.91,121679
484,Q96RJ0,Emax,1,99.0,%,9.0,,121679
4842,P30556,IC50,1,40000.0,nM,9.0,,51887
4842,Q8VNN2,EC50,1,40000.0,nM,8.0,,51887
4844,P03070,IC50,1,2100.0,nM,9.0,,51887
4844,P24387,EC50,1,53000.0,nM,6.0,,51887
4844,P24387,IC50,1,47100.0,nM,6.0,,51887
4844,Q13324,EC50,1,53000.0,nM,6.0,,51887
4844,Q13324,IC50,1,47100.0,nM,6.0,,51887
4844,Q194T2,IC50,1,2701.0,nM,8.0,,51887
485,G3HDX1,EC50,1,10.0,nM,8.0,8.0,102394
485,G3HDX1,Emax,1,110.0,%,8.0,,102394
485,P07550,EC50,1,6000.0,nM,4.0,5.22,7678
485,P08588,EC50,1,6000.0,nM,4.0,5.22,7678
485,P08913,EC50,2,391.325,nM,9.0,6.415,102394|128647
485,P08913,Emax,1,94.0,%,9.0,,102394
485,P13945,EC50,1,6000.0,nM,4.0,5.22,7678
485,P15823,EC50,1,10964.78,nM,8.0,4.96,13638
485,P15823,Emax,1,100.0,%,9.0,,13638
485,P18130,EC50,1,9.0,nM,9.0,8.05,102394
485,P18130,Emax,1,110.0,%,9.0,,102394
485,P18825,EC50,1,340.0,nM,9.0,6.47,102394
485,P18825,Emax,1,87.0,%,9.0,,102394
485,P23944,EC50,1,154.88,nM,8.0,6.81,13638
485,P23944,Emax,1,100.0,%,9.0,,13638
485,P35348,EC50,1,2951.21,nM,8.0,5.53,13638
485,P35348,Emax,1,100.0,%,8.0,,13638
485,P35368,EC50,1,0.86,nM,9.0,9.07,101401
485,P43140,EC50,1,1659.59,nM,8.0,5.78,13638
485,P43140,Emax,1,100.0,%,9.0,,13638
485,Q8IYL9,IC50,1,10000.0,nM,9.0,,128647
4862,Q01279,IC50,1,100.0,nM,9.0,,15355
487,P07550,IC50,1,10000.0,nM,9.0,,128647
487,P08172,IC50,1,4407.27,nM,9.0,5.36,128647
487,P21453,IC50,1,2835.64,nM,9.0,5.55,128647
487,P21462,IC50,1,3845.15,nM,9.0,5.42,128647
487,P25089,IC50,1,3436.23,nM,9.0,5.46,128647
487,P32249,IC50,1,3249.81,nM,9.0,5.49,128647
487,P35414,IC50,1,4007.71,nM,9.0,5.4,128647
487,Q8IYL9,IC50,1,3081.4,nM,9.0,5.51,128647
487,Q8TDV5,IC50,1,3437.79,nM,9.0,5.46,128647
487,Q9HC97,IC50,1,3743.05,nM,9.0,5.43,128647
488,P25100,IC50,2,0.7749999999999999,nM,9.0,9.335,101221|119932
488,P35348,IC50,2,1.26,nM,9.0,9.075,101221|119932
488,P35368,IC50,1,4.2,nM,9.0,8.38,119932
